telemetry_id,machine_id,timestamp,vibration_mm_s,temperature_celsius,current_ampere,pressure_bar,operating_rpm,machine_state
TEL-13729,MCH-SHOTPEEN-01,2026-07-23 04:00:00,1.22,50.5,36.0,155.7,0.0,RUNNING
TEL-13730,MCH-STABILIZER-01,2026-07-23 04:00:00,2.48,57.8,40.5,153.8,0.0,RUNNING
TEL-13731,MCH-TESTING-01,2026-07-23 04:00:00,1.88,59.3,40.1,153.1,0.0,RUNNING
TEL-13732,MCH-COILING-01,2026-07-23 05:00:00,2.67,58.6,41.1,156.1,1457.2,RUNNING
TEL-13733,MCH-COILING-02,2026-07-23 05:00:00,2.4,59.4,41.8,152.0,1452.7,RUNNING
TEL-13734,MCH-HEATTREAT-01,2026-07-23 05:00:00,1.19,850.7,37.3,157.7,0.0,RUNNING
TEL-13735,MCH-TEMPERING-01,2026-07-23 05:00:00,2.11,59.8,40.2,153.8,0.0,RUNNING
TEL-13736,MCH-SHOTPEEN-01,2026-07-23 05:00:00,1.38,52.4,37.8,155.6,0.0,RUNNING
TEL-13737,MCH-STABILIZER-01,2026-07-23 05:00:00,2.4,60.9,41.5,154.7,0.0,RUNNING
TEL-13738,MCH-TESTING-01,2026-07-23 05:00:00,2.06,56.5,39.2,153.3,0.0,RUNNING
TEL-13739,MCH-COILING-01,2026-07-23 06:00:00,2.6,59.9,38.6,154.6,1447.7,IDLE
TEL-13740,MCH-COILING-02,2026-07-23 06:00:00,2.28,60.1,39.8,152.8,1456.7,RUNNING
TEL-13741,MCH-HEATTREAT-01,2026-07-23 06:00:00,1.2,852.0,38.1,158.6,0.0,RUNNING
TEL-13742,MCH-TEMPERING-01,2026-07-23 06:00:00,2.03,57.5,37.7,157.1,0.0,RUNNING
TEL-13743,MCH-SHOTPEEN-01,2026-07-23 06:00:00,1.18,54.3,37.0,159.8,0.0,RUNNING
TEL-13744,MCH-STABILIZER-01,2026-07-23 06:00:00,2.6,62.6,39.8,151.1,0.0,IDLE
TEL-13745,MCH-TESTING-01,2026-07-23 06:00:00,2.21,59.2,38.5,152.2,0.0,RUNNING
TEL-13746,MCH-COILING-01,2026-07-23 07:00:00,2.49,61.1,39.9,151.2,1444.9,RUNNING
TEL-13747,MCH-COILING-02,2026-07-23 07:00:00,2.36,57.1,39.3,149.7,1460.9,RUNNING
TEL-13748,MCH-HEATTREAT-01,2026-07-23 07:00:00,1.3,856.3,38.2,157.5,0.0,RUNNING
TEL-13749,MCH-TEMPERING-01,2026-07-23 07:00:00,2.0,59.6,39.2,156.0,0.0,RUNNING
TEL-13750,MCH-SHOTPEEN-01,2026-07-23 07:00:00,1.35,50.0,37.0,158.5,0.0,RUNNING
TEL-13751,MCH-STABILIZER-01,2026-07-23 07:00:00,2.48,61.1,39.3,151.3,0.0,RUNNING
TEL-13752,MCH-TESTING-01,2026-07-23 07:00:00,2.02,54.5,40.2,151.2,0.0,RUNNING
TEL-13753,MCH-COILING-01,2026-07-23 08:00:00,2.77,58.5,40.1,153.8,1437.5,RUNNING
TEL-13754,MCH-COILING-02,2026-07-23 08:00:00,2.5,56.9,39.8,154.9,1460.8,RUNNING
TEL-13755,MCH-HEATTREAT-01,2026-07-23 08:00:00,1.43,855.2,36.6,158.1,0.0,RUNNING
TEL-13756,MCH-TEMPERING-01,2026-07-23 08:00:00,1.87,55.6,38.6,152.1,0.0,RUNNING
TEL-13757,MCH-SHOTPEEN-01,2026-07-23 08:00:00,1.35,49.8,36.0,156.8,0.0,RUNNING
TEL-13758,MCH-STABILIZER-01,2026-07-23 08:00:00,2.42,60.8,40.9,153.5,0.0,RUNNING
TEL-13759,MCH-TESTING-01,2026-07-23 08:00:00,1.97,57.8,39.8,152.0,0.0,RUNNING
TEL-13760,MCH-COILING-01,2026-07-23 09:00:00,2.64,58.4,39.8,155.3,1462.1,RUNNING
TEL-13761,MCH-COILING-02,2026-07-23 09:00:00,2.33,57.7,40.2,151.1,1445.7,RUNNING
TEL-13762,MCH-HEATTREAT-01,2026-07-23 09:00:00,1.26,855.0,37.9,157.2,0.0,RUNNING
TEL-13763,MCH-TEMPERING-01,2026-07-23 09:00:00,2.03,56.2,37.8,154.9,0.0,RUNNING
TEL-13764,MCH-SHOTPEEN-01,2026-07-23 09:00:00,1.41,52.3,37.5,156.7,0.0,RUNNING
TEL-13765,MCH-STABILIZER-01,2026-07-23 09:00:00,2.62,59.9,39.9,150.7,0.0,RUNNING
TEL-13766,MCH-TESTING-01,2026-07-23 09:00:00,1.99,57.6,38.7,154.6,0.0,RUNNING
TEL-13767,MCH-COILING-01,2026-07-23 10:00:00,2.64,58.7,39.1,155.2,1435.8,RUNNING
TEL-13768,MCH-COILING-02,2026-07-23 10:00:00,2.33,59.5,40.1,152.2,1435.8,RUNNING
TEL-13769,MCH-HEATTREAT-01,2026-07-23 10:00:00,1.09,856.3,36.5,157.0,0.0,RUNNING
TEL-13770,MCH-TEMPERING-01,2026-07-23 10:00:00,2.03,55.5,37.9,153.1,0.0,RUNNING
TEL-13771,MCH-SHOTPEEN-01,2026-07-23 10:00:00,1.13,53.4,35.2,158.6,0.0,RUNNING
TEL-13772,MCH-STABILIZER-01,2026-07-23 10:00:00,2.57,57.8,41.7,153.4,0.0,RUNNING
TEL-13773,MCH-TESTING-01,2026-07-23 10:00:00,2.03,56.7,39.2,152.6,0.0,RUNNING
TEL-13774,MCH-COILING-01,2026-07-23 11:00:00,2.57,57.3,41.3,155.0,1454.6,RUNNING
TEL-13775,MCH-COILING-02,2026-07-23 11:00:00,2.34,63.1,41.6,154.6,1438.9,RUNNING
TEL-13776,MCH-HEATTREAT-01,2026-07-23 11:00:00,1.48,854.7,37.9,158.9,0.0,IDLE
TEL-13777,MCH-TEMPERING-01,2026-07-23 11:00:00,2.23,55.8,37.7,157.2,0.0,RUNNING
TEL-13778,MCH-SHOTPEEN-01,2026-07-23 11:00:00,1.07,53.1,37.5,158.6,0.0,RUNNING
TEL-13779,MCH-STABILIZER-01,2026-07-23 11:00:00,2.46,60.2,39.4,153.1,0.0,RUNNING
TEL-13780,MCH-TESTING-01,2026-07-23 11:00:00,2.1,59.1,40.2,157.1,0.0,RUNNING
TEL-13781,MCH-COILING-01,2026-07-23 12:00:00,2.51,61.5,39.8,154.7,1448.4,RUNNING
TEL-13782,MCH-COILING-02,2026-07-23 12:00:00,2.4,57.4,41.1,152.2,1447.8,RUNNING
TEL-13783,MCH-HEATTREAT-01,2026-07-23 12:00:00,1.34,854.8,36.7,158.9,0.0,RUNNING
TEL-13784,MCH-TEMPERING-01,2026-07-23 12:00:00,2.04,57.9,38.8,155.1,0.0,RUNNING
TEL-13785,MCH-SHOTPEEN-01,2026-07-23 12:00:00,1.2,54.1,37.2,155.2,0.0,RUNNING
TEL-13786,MCH-STABILIZER-01,2026-07-23 12:00:00,2.37,60.1,42.1,152.5,0.0,IDLE
TEL-13787,MCH-TESTING-01,2026-07-23 12:00:00,2.13,54.8,39.9,155.3,0.0,RUNNING
TEL-13788,MCH-COILING-01,2026-07-23 13:00:00,2.47,56.9,40.4,153.2,1462.2,RUNNING
TEL-13789,MCH-COILING-02,2026-07-23 13:00:00,2.36,62.4,40.9,153.1,1447.7,RUNNING
TEL-13790,MCH-HEATTREAT-01,2026-07-23 13:00:00,1.11,851.0,35.4,160.2,0.0,RUNNING
TEL-13791,MCH-TEMPERING-01,2026-07-23 13:00:00,2.0,56.2,38.6,156.4,0.0,RUNNING
TEL-13792,MCH-SHOTPEEN-01,2026-07-23 13:00:00,1.28,48.9,36.4,159.5,0.0,RUNNING
TEL-13793,MCH-STABILIZER-01,2026-07-23 13:00:00,2.42,59.4,40.0,149.8,0.0,RUNNING
TEL-13794,MCH-TESTING-01,2026-07-23 13:00:00,2.12,56.2,37.8,156.5,0.0,RUNNING
TEL-13795,MCH-COILING-01,2026-07-23 14:00:00,2.53,60.4,40.7,153.1,1441.8,RUNNING
TEL-13796,MCH-COILING-02,2026-07-23 14:00:00,2.27,62.9,40.9,153.9,1447.2,RUNNING
TEL-13797,MCH-HEATTREAT-01,2026-07-23 14:00:00,1.43,853.9,36.1,156.1,0.0,RUNNING
TEL-13798,MCH-TEMPERING-01,2026-07-23 14:00:00,2.22,54.6,39.7,151.3,0.0,RUNNING
TEL-13799,MCH-SHOTPEEN-01,2026-07-23 14:00:00,1.2,50.1,37.9,157.6,0.0,RUNNING
TEL-13800,MCH-STABILIZER-01,2026-07-23 14:00:00,2.64,59.8,42.0,154.6,0.0,RUNNING
TEL-13801,MCH-TESTING-01,2026-07-23 14:00:00,2.02,55.4,38.1,154.4,0.0,RUNNING
TEL-13802,MCH-COILING-01,2026-07-23 15:00:00,2.82,60.9,38.5,153.7,1444.1,RUNNING
TEL-13803,MCH-COILING-02,2026-07-23 15:00:00,2.56,57.4,39.4,155.4,1464.4,RUNNING
TEL-13804,MCH-HEATTREAT-01,2026-07-23 15:00:00,1.41,856.1,38.1,155.6,0.0,RUNNING
TEL-13805,MCH-TEMPERING-01,2026-07-23 15:00:00,2.15,55.3,39.3,156.9,0.0,RUNNING
TEL-13806,MCH-SHOTPEEN-01,2026-07-23 15:00:00,1.13,51.8,37.9,155.6,0.0,RUNNING
TEL-13807,MCH-STABILIZER-01,2026-07-23 15:00:00,2.62,62.2,42.1,154.8,0.0,RUNNING
TEL-13808,MCH-TESTING-01,2026-07-23 15:00:00,1.98,56.8,38.5,155.3,0.0,RUNNING
TEL-13809,MCH-COILING-01,2026-07-23 16:00:00,2.53,61.6,38.6,153.9,1446.1,RUNNING
TEL-13810,MCH-COILING-02,2026-07-23 16:00:00,2.57,63.3,41.4,154.4,1457.1,RUNNING
TEL-13811,MCH-HEATTREAT-01,2026-07-23 16:00:00,1.11,852.7,36.6,156.1,0.0,RUNNING
TEL-13812,MCH-TEMPERING-01,2026-07-23 16:00:00,1.89,58.9,37.9,152.7,0.0,RUNNING
TEL-13813,MCH-SHOTPEEN-01,2026-07-23 16:00:00,1.3,50.7,37.6,160.8,0.0,RUNNING
TEL-13814,MCH-STABILIZER-01,2026-07-23 16:00:00,2.33,57.9,40.0,149.1,0.0,RUNNING
TEL-13815,MCH-TESTING-01,2026-07-23 16:00:00,1.91,59.0,40.4,154.8,0.0,RUNNING
TEL-13816,MCH-COILING-01,2026-07-23 17:00:00,2.63,59.7,39.2,154.8,1444.6,RUNNING
TEL-13817,MCH-COILING-02,2026-07-23 17:00:00,2.57,59.7,41.1,151.2,1464.6,RUNNING
TEL-13818,MCH-HEATTREAT-01,2026-07-23 17:00:00,1.4,855.5,35.7,158.5,0.0,RUNNING
TEL-13819,MCH-TEMPERING-01,2026-07-23 17:00:00,2.23,59.7,39.4,153.3,0.0,RUNNING
TEL-13820,MCH-SHOTPEEN-01,2026-07-23 17:00:00,1.17,48.9,36.9,159.5,0.0,RUNNING
TEL-13821,MCH-STABILIZER-01,2026-07-23 17:00:00,2.48,58.2,41.2,151.3,0.0,RUNNING
TEL-13822,MCH-TESTING-01,2026-07-23 17:00:00,2.15,54.9,37.9,155.6,0.0,RUNNING
TEL-13823,MCH-COILING-01,2026-07-23 18:00:00,2.75,59.1,38.7,154.2,1439.0,RUNNING
TEL-13824,MCH-COILING-02,2026-07-23 18:00:00,2.4,57.9,41.4,154.9,1439.6,RUNNING
TEL-13825,MCH-HEATTREAT-01,2026-07-23 18:00:00,1.41,853.0,37.1,155.9,0.0,RUNNING
TEL-13826,MCH-TEMPERING-01,2026-07-23 18:00:00,2.19,57.8,38.8,152.1,0.0,RUNNING
TEL-13827,MCH-SHOTPEEN-01,2026-07-23 18:00:00,1.3,51.6,37.5,159.3,0.0,RUNNING
TEL-13828,MCH-STABILIZER-01,2026-07-23 18:00:00,2.32,61.2,39.5,153.8,0.0,RUNNING
TEL-13829,MCH-TESTING-01,2026-07-23 18:00:00,2.25,58.5,39.2,155.7,0.0,RUNNING
TEL-13830,MCH-COILING-01,2026-07-23 19:00:00,2.65,60.3,38.8,150.4,1463.8,RUNNING
TEL-13831,MCH-COILING-02,2026-07-23 19:00:00,2.6,58.7,39.9,152.3,1438.9,RUNNING
TEL-13832,MCH-HEATTREAT-01,2026-07-23 19:00:00,1.31,856.7,35.6,157.0,0.0,RUNNING
TEL-13833,MCH-TEMPERING-01,2026-07-23 19:00:00,1.93,58.8,37.8,155.3,0.0,RUNNING
TEL-13834,MCH-SHOTPEEN-01,2026-07-23 19:00:00,1.42,52.5,37.2,156.0,0.0,RUNNING
TEL-13835,MCH-STABILIZER-01,2026-07-23 19:00:00,2.52,57.6,40.3,150.7,0.0,IDLE
TEL-13836,MCH-TESTING-01,2026-07-23 19:00:00,2.19,59.7,38.5,153.6,0.0,RUNNING
TEL-13837,MCH-COILING-01,2026-07-23 20:00:00,2.59,58.8,39.7,155.0,1455.8,RUNNING
TEL-13838,MCH-COILING-02,2026-07-23 20:00:00,2.37,61.6,39.0,154.6,1454.0,RUNNING
TEL-13839,MCH-HEATTREAT-01,2026-07-23 20:00:00,1.32,852.8,36.4,159.0,0.0,RUNNING
TEL-13840,MCH-TEMPERING-01,2026-07-23 20:00:00,1.89,56.7,39.5,153.4,0.0,RUNNING
TEL-13841,MCH-SHOTPEEN-01,2026-07-23 20:00:00,1.13,52.0,36.7,160.7,0.0,RUNNING
TEL-13842,MCH-STABILIZER-01,2026-07-23 20:00:00,2.67,59.7,41.2,154.5,0.0,RUNNING
TEL-13843,MCH-TESTING-01,2026-07-23 20:00:00,2.21,54.8,38.9,156.9,0.0,RUNNING
TEL-13844,MCH-COILING-01,2026-07-23 21:00:00,2.52,61.7,40.9,150.3,1437.6,RUNNING
TEL-13845,MCH-COILING-02,2026-07-23 21:00:00,2.53,58.2,40.0,154.9,1449.5,RUNNING
TEL-13846,MCH-HEATTREAT-01,2026-07-23 21:00:00,1.35,853.5,37.8,159.4,0.0,RUNNING
TEL-13847,MCH-TEMPERING-01,2026-07-23 21:00:00,1.94,54.3,38.6,155.8,0.0,RUNNING
TEL-13848,MCH-SHOTPEEN-01,2026-07-23 21:00:00,1.39,51.7,37.5,159.7,0.0,RUNNING
TEL-13849,MCH-STABILIZER-01,2026-07-23 21:00:00,2.54,63.7,40.8,150.9,0.0,RUNNING
TEL-13850,MCH-TESTING-01,2026-07-23 21:00:00,2.18,56.0,40.2,155.5,0.0,RUNNING
TEL-13851,MCH-COILING-01,2026-07-23 22:00:00,2.56,58.6,40.0,153.7,1461.5,RUNNING
TEL-13852,MCH-COILING-02,2026-07-23 22:00:00,2.4,58.3,39.0,152.8,1456.9,RUNNING
TEL-13853,MCH-HEATTREAT-01,2026-07-23 22:00:00,1.38,853.8,37.6,156.4,0.0,RUNNING
TEL-13854,MCH-TEMPERING-01,2026-07-23 22:00:00,2.06,59.4,39.2,155.9,0.0,RUNNING
TEL-13855,MCH-SHOTPEEN-01,2026-07-23 22:00:00,1.18,52.8,35.5,160.4,0.0,RUNNING
TEL-13856,MCH-STABILIZER-01,2026-07-23 22:00:00,2.58,61.8,41.1,154.2,0.0,RUNNING
TEL-13857,MCH-TESTING-01,2026-07-23 22:00:00,2.24,59.0,40.4,155.7,0.0,RUNNING
TEL-13858,MCH-COILING-01,2026-07-23 23:00:00,2.55,57.3,39.0,152.8,1450.3,RUNNING
TEL-13859,MCH-COILING-02,2026-07-23 23:00:00,2.45,58.9,41.7,151.9,1462.2,RUNNING
TEL-13860,MCH-HEATTREAT-01,2026-07-23 23:00:00,1.29,854.6,36.4,156.9,0.0,RUNNING
TEL-13861,MCH-TEMPERING-01,2026-07-23 23:00:00,2.04,55.9,38.5,153.2,0.0,RUNNING
TEL-13862,MCH-SHOTPEEN-01,2026-07-23 23:00:00,1.18,48.9,36.1,156.3,0.0,RUNNING
TEL-13863,MCH-STABILIZER-01,2026-07-23 23:00:00,2.44,59.7,41.5,151.0,0.0,RUNNING
TEL-13864,MCH-TESTING-01,2026-07-23 23:00:00,2.25,58.9,39.2,154.3,0.0,RUNNING
TEL-13865,MCH-COILING-01,2026-07-24 00:00:00,2.84,57.4,41.3,152.9,1464.0,RUNNING
TEL-13866,MCH-COILING-02,2026-07-24 00:00:00,2.3,62.3,41.3,153.8,1460.1,RUNNING
TEL-13867,MCH-HEATTREAT-01,2026-07-24 00:00:00,1.21,855.2,35.9,158.5,0.0,RUNNING
TEL-13868,MCH-TEMPERING-01,2026-07-24 00:00:00,2.12,55.9,40.7,153.9,0.0,RUNNING
TEL-13869,MCH-SHOTPEEN-01,2026-07-24 00:00:00,1.43,50.1,36.1,155.5,0.0,RUNNING
TEL-13870,MCH-STABILIZER-01,2026-07-24 00:00:00,1.29,53.1,36.8,158.0,0.0,RUNNING
TEL-13871,MCH-TESTING-01,2026-07-24 00:00:00,2.2,56.9,40.6,156.5,0.0,RUNNING
TEL-13872,MCH-COILING-01,2026-07-24 01:00:00,2.86,58.1,41.6,153.7,1449.7,RUNNING
TEL-13873,MCH-COILING-02,2026-07-24 01:00:00,2.62,58.9,39.9,152.5,1456.4,RUNNING
TEL-13874,MCH-HEATTREAT-01,2026-07-24 01:00:00,1.37,853.2,35.5,161.1,0.0,RUNNING
TEL-13875,MCH-TEMPERING-01,2026-07-24 01:00:00,2.26,55.2,39.4,151.9,0.0,RUNNING
TEL-13876,MCH-SHOTPEEN-01,2026-07-24 01:00:00,1.22,49.8,36.5,158.5,0.0,RUNNING
TEL-13877,MCH-STABILIZER-01,2026-07-24 01:00:00,1.01,48.7,37.2,161.0,0.0,RUNNING
TEL-13878,MCH-TESTING-01,2026-07-24 01:00:00,2.33,57.0,38.3,153.7,0.0,RUNNING
TEL-13879,MCH-COILING-01,2026-07-24 02:00:00,2.64,59.9,39.6,150.3,1462.1,RUNNING
TEL-13880,MCH-COILING-02,2026-07-24 02:00:00,2.59,59.7,41.5,150.6,1451.5,RUNNING
TEL-13881,MCH-HEATTREAT-01,2026-07-24 02:00:00,1.21,852.7,36.9,157.6,0.0,RUNNING
TEL-13882,MCH-TEMPERING-01,2026-07-24 02:00:00,2.13,61.4,39.1,154.8,0.0,RUNNING
TEL-13883,MCH-SHOTPEEN-01,2026-07-24 02:00:00,1.39,52.0,37.0,157.2,0.0,RUNNING
TEL-13884,MCH-STABILIZER-01,2026-07-24 02:00:00,1.21,49.8,35.2,156.6,0.0,RUNNING
TEL-13885,MCH-TESTING-01,2026-07-24 02:00:00,2.34,60.2,40.0,150.9,0.0,RUNNING
TEL-13886,MCH-COILING-01,2026-07-24 03:00:00,2.81,62.4,39.6,152.6,1444.3,RUNNING
TEL-13887,MCH-COILING-02,2026-07-24 03:00:00,2.46,62.8,41.8,151.0,1456.4,RUNNING
TEL-13888,MCH-HEATTREAT-01,2026-07-24 03:00:00,1.14,854.8,37.5,161.1,0.0,RUNNING
TEL-13889,MCH-TEMPERING-01,2026-07-24 03:00:00,2.34,56.2,40.3,156.6,0.0,RUNNING
TEL-13890,MCH-SHOTPEEN-01,2026-07-24 03:00:00,1.45,55.3,37.5,155.8,0.0,RUNNING
TEL-13891,MCH-STABILIZER-01,2026-07-24 03:00:00,1.25,53.5,36.6,156.3,0.0,RUNNING
TEL-13892,MCH-TESTING-01,2026-07-24 03:00:00,2.22,61.6,39.2,156.2,0.0,RUNNING
TEL-13893,MCH-COILING-01,2026-07-24 04:00:00,2.67,61.2,41.1,155.4,1456.2,RUNNING
TEL-13894,MCH-COILING-02,2026-07-24 04:00:00,2.35,60.6,41.3,151.5,1463.2,RUNNING
TEL-13895,MCH-HEATTREAT-01,2026-07-24 04:00:00,1.3,854.2,37.7,160.2,0.0,RUNNING
TEL-13896,MCH-TEMPERING-01,2026-07-24 04:00:00,2.06,59.2,39.0,151.7,0.0,RUNNING
TEL-13897,MCH-SHOTPEEN-01,2026-07-24 04:00:00,1.55,53.1,37.9,157.7,0.0,RUNNING
TEL-13898,MCH-STABILIZER-01,2026-07-24 04:00:00,1.06,50.2,36.8,157.2,0.0,RUNNING
TEL-13899,MCH-TESTING-01,2026-07-24 04:00:00,2.31,58.2,38.9,154.2,0.0,RUNNING
TEL-13900,MCH-COILING-01,2026-07-24 05:00:00,2.72,57.9,39.8,154.6,1443.4,RUNNING
TEL-13901,MCH-COILING-02,2026-07-24 05:00:00,2.33,57.9,41.4,152.3,1460.5,RUNNING
TEL-13902,MCH-HEATTREAT-01,2026-07-24 05:00:00,1.11,851.2,37.6,156.6,0.0,RUNNING
TEL-13903,MCH-TEMPERING-01,2026-07-24 05:00:00,2.23,55.9,38.6,155.7,0.0,RUNNING
TEL-13904,MCH-SHOTPEEN-01,2026-07-24 05:00:00,1.22,53.2,36.8,160.2,0.0,RUNNING
TEL-13905,MCH-STABILIZER-01,2026-07-24 05:00:00,1.12,48.7,37.2,157.0,0.0,RUNNING
TEL-13906,MCH-TESTING-01,2026-07-24 05:00:00,2.04,57.8,38.6,150.6,0.0,RUNNING
TEL-13907,MCH-COILING-01,2026-07-24 06:00:00,2.84,58.0,39.4,151.3,1436.8,RUNNING
TEL-13908,MCH-COILING-02,2026-07-24 06:00:00,2.36,58.4,39.7,151.5,1440.9,RUNNING
TEL-13909,MCH-HEATTREAT-01,2026-07-24 06:00:00,1.33,852.4,35.7,160.9,0.0,IDLE
TEL-13910,MCH-TEMPERING-01,2026-07-24 06:00:00,2.19,61.4,40.0,153.6,0.0,RUNNING
TEL-13911,MCH-SHOTPEEN-01,2026-07-24 06:00:00,1.4,54.4,36.6,158.9,0.0,RUNNING
TEL-13912,MCH-STABILIZER-01,2026-07-24 06:00:00,1.19,52.3,37.0,155.7,0.0,RUNNING
TEL-13913,MCH-TESTING-01,2026-07-24 06:00:00,2.39,58.5,38.3,153.7,0.0,RUNNING
TEL-13914,MCH-COILING-01,2026-07-24 07:00:00,2.73,56.8,39.6,152.7,1459.4,RUNNING
TEL-13915,MCH-COILING-02,2026-07-24 07:00:00,2.38,62.7,39.5,154.2,1454.6,RUNNING
TEL-13916,MCH-HEATTREAT-01,2026-07-24 07:00:00,1.08,852.6,35.7,159.0,0.0,RUNNING
TEL-13917,MCH-TEMPERING-01,2026-07-24 07:00:00,1.97,59.6,40.0,152.1,0.0,RUNNING
TEL-13918,MCH-SHOTPEEN-01,2026-07-24 07:00:00,1.33,55.2,37.9,157.9,0.0,RUNNING
TEL-13919,MCH-STABILIZER-01,2026-07-24 07:00:00,1.29,52.9,36.8,156.7,0.0,RUNNING
TEL-13920,MCH-TESTING-01,2026-07-24 07:00:00,2.34,61.8,40.3,154.1,0.0,RUNNING
TEL-13921,MCH-COILING-01,2026-07-24 08:00:00,2.62,56.9,41.3,153.0,1438.0,RUNNING
TEL-13922,MCH-COILING-02,2026-07-24 08:00:00,2.51,61.1,40.4,149.2,1443.3,RUNNING
TEL-13923,MCH-HEATTREAT-01,2026-07-24 08:00:00,1.11,851.4,36.6,159.3,0.0,RUNNING
TEL-13924,MCH-TEMPERING-01,2026-07-24 08:00:00,2.01,60.6,40.8,153.1,0.0,IDLE
TEL-13925,MCH-SHOTPEEN-01,2026-07-24 08:00:00,1.25,52.1,37.7,159.0,0.0,RUNNING
TEL-13926,MCH-STABILIZER-01,2026-07-24 08:00:00,1.2,50.4,35.7,155.4,0.0,RUNNING
TEL-13927,MCH-TESTING-01,2026-07-24 08:00:00,2.38,56.8,40.5,152.7,0.0,RUNNING
TEL-13928,MCH-COILING-01,2026-07-24 09:00:00,2.77,58.4,40.7,153.4,1437.5,RUNNING
TEL-13929,MCH-COILING-02,2026-07-24 09:00:00,2.47,63.1,40.0,149.6,1444.3,RUNNING
TEL-13930,MCH-HEATTREAT-01,2026-07-24 09:00:00,1.12,851.2,36.9,157.5,0.0,IDLE
TEL-13931,MCH-TEMPERING-01,2026-07-24 09:00:00,2.02,55.4,38.1,155.6,0.0,RUNNING
TEL-13932,MCH-SHOTPEEN-01,2026-07-24 09:00:00,1.54,50.9,35.8,156.4,0.0,RUNNING
TEL-13933,MCH-STABILIZER-01,2026-07-24 09:00:00,1.25,52.6,36.6,155.4,0.0,RUNNING
TEL-13934,MCH-TESTING-01,2026-07-24 09:00:00,2.33,60.9,39.5,153.4,0.0,RUNNING
TEL-13935,MCH-COILING-01,2026-07-24 10:00:00,2.92,61.0,39.2,151.8,1450.0,RUNNING
TEL-13936,MCH-COILING-02,2026-07-24 10:00:00,2.65,59.3,39.4,154.6,1456.0,IDLE
TEL-13937,MCH-HEATTREAT-01,2026-07-24 10:00:00,1.01,852.4,36.5,156.8,0.0,RUNNING
TEL-13938,MCH-TEMPERING-01,2026-07-24 10:00:00,2.18,57.0,38.7,153.0,0.0,RUNNING
TEL-13939,MCH-SHOTPEEN-01,2026-07-24 10:00:00,1.48,52.3,38.0,157.2,0.0,RUNNING
TEL-13940,MCH-STABILIZER-01,2026-07-24 10:00:00,1.17,48.4,36.1,156.7,0.0,RUNNING
TEL-13941,MCH-TESTING-01,2026-07-24 10:00:00,2.39,60.8,40.9,155.3,0.0,RUNNING
TEL-13942,MCH-COILING-01,2026-07-24 11:00:00,2.83,61.9,41.2,153.5,1449.2,RUNNING
TEL-13943,MCH-COILING-02,2026-07-24 11:00:00,2.38,58.4,40.8,151.7,1459.9,RUNNING
TEL-13944,MCH-HEATTREAT-01,2026-07-24 11:00:00,1.11,854.7,36.3,161.3,0.0,RUNNING
TEL-13945,MCH-TEMPERING-01,2026-07-24 11:00:00,2.09,60.0,38.9,152.4,0.0,RUNNING
TEL-13946,MCH-SHOTPEEN-01,2026-07-24 11:00:00,1.2,51.3,38.1,157.1,0.0,RUNNING
TEL-13947,MCH-STABILIZER-01,2026-07-24 11:00:00,1.34,51.5,37.9,157.7,0.0,RUNNING
TEL-13948,MCH-TESTING-01,2026-07-24 11:00:00,2.35,56.3,38.3,154.0,0.0,RUNNING
TEL-13949,MCH-COILING-01,2026-07-24 12:00:00,2.93,58.8,40.4,155.0,1459.1,RUNNING
TEL-13950,MCH-COILING-02,2026-07-24 12:00:00,2.34,58.0,40.5,155.1,1449.2,RUNNING
TEL-13951,MCH-HEATTREAT-01,2026-07-24 12:00:00,1.15,851.7,37.1,158.0,0.0,RUNNING
TEL-13952,MCH-TEMPERING-01,2026-07-24 12:00:00,2.16,60.1,38.4,153.0,0.0,RUNNING
TEL-13953,MCH-SHOTPEEN-01,2026-07-24 12:00:00,1.3,51.5,38.3,158.5,0.0,RUNNING
TEL-13954,MCH-STABILIZER-01,2026-07-24 12:00:00,1.23,52.0,35.7,159.4,0.0,RUNNING
TEL-13955,MCH-TESTING-01,2026-07-24 12:00:00,2.15,58.0,40.7,152.7,0.0,RUNNING
TEL-13956,MCH-COILING-01,2026-07-24 13:00:00,2.81,62.5,41.5,154.0,1447.2,RUNNING
TEL-13957,MCH-COILING-02,2026-07-24 13:00:00,2.34,60.0,40.7,149.3,1458.0,RUNNING
TEL-13958,MCH-HEATTREAT-01,2026-07-24 13:00:00,1.15,852.8,36.6,158.3,0.0,RUNNING
TEL-13959,MCH-TEMPERING-01,2026-07-24 13:00:00,2.04,58.6,40.5,151.6,0.0,RUNNING
TEL-13960,MCH-SHOTPEEN-01,2026-07-24 13:00:00,1.37,50.5,37.7,159.0,0.0,RUNNING
TEL-13961,MCH-STABILIZER-01,2026-07-24 13:00:00,1.27,48.6,37.8,159.9,0.0,RUNNING
TEL-13962,MCH-TESTING-01,2026-07-24 13:00:00,2.06,58.9,39.4,151.6,0.0,RUNNING
TEL-13963,MCH-COILING-01,2026-07-24 14:00:00,2.74,62.7,40.6,150.7,1441.1,RUNNING
TEL-13964,MCH-COILING-02,2026-07-24 14:00:00,2.56,62.3,39.2,150.0,1453.5,RUNNING
TEL-13965,MCH-HEATTREAT-01,2026-07-24 14:00:00,1.07,852.3,37.2,160.3,0.0,RUNNING
TEL-13966,MCH-TEMPERING-01,2026-07-24 14:00:00,2.29,61.1,39.1,156.6,0.0,RUNNING
